@relation relation: PoC: ALB0331; Target: Avg$PerMWHr; Delay: 0.5hr

@attribute TradingPeriod numeric
@attribute IsProxyPriceFlag numeric
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute PrevAvg$PerMWHr numeric
@attribute PrevMed$PerMWHr numeric
@attribute SinPeriod numeric
@attribute CosPeriod numeric
@attribute SinDate numeric
@attribute CosDate numeric
@attribute Avg$PerMWHr numeric

@data
36.0,0.0,2022.0,11.0,5.0,22.34166667,22.73,-1.0,-0.0,-0.81425433,0.5805083,21.41
37.0,0.0,2022.0,11.0,5.0,21.41,23.38,-0.99144486,0.13052619,-0.81404609,0.58080027,19.06166667
38.0,0.0,2022.0,11.0,5.0,19.06166667,19.075,-0.96592583,0.25881905,-0.81383775,0.58109218,11.4
39.0,0.0,2022.0,11.0,5.0,11.4,11.405,-0.92387953,0.38268343,-0.8136293,0.58138401,1.06333333
40.0,0.0,2022.0,11.0,5.0,1.06333333,0.03,-0.8660254,0.5,-0.81342075,0.58167576,0.03
41.0,0.0,2022.0,11.0,5.0,0.03,0.03,-0.79335334,0.60876143,-0.81321209,0.58196744,5.64
42.0,0.0,2022.0,11.0,5.0,5.64,5.99,-0.70710678,0.70710678,-0.81300333,0.58225904,12.25833333
43.0,0.0,2022.0,11.0,5.0,12.25833333,10.875,-0.60876143,0.79335334,-0.81279446,0.58255057,3.11833333
44.0,0.0,2022.0,11.0,5.0,3.11833333,2.965,-0.5,0.8660254,-0.81258549,0.58284203,10.925
45.0,0.0,2022.0,11.0,5.0,10.925,10.94,-0.38268343,0.92387953,-0.81237641,0.58313341,18.46285714
46.0,0.0,2022.0,11.0,5.0,18.46285714,19.54,-0.25881905,0.96592583,-0.81216723,0.58342471,22.27166667
47.0,0.0,2022.0,11.0,5.0,22.27166667,22.33,-0.13052619,0.99144486,-0.81195794,0.58371594,21.85666667
48.0,0.0,2022.0,11.0,5.0,21.85666667,21.76,-0.0,1.0,-0.81174855,0.58400709,21.0125
1.0,0.0,2022.0,11.0,6.0,21.0125,21.47,0.13052619,0.99144486,-0.81153906,0.58429817,13.45
2.0,0.0,2022.0,11.0,6.0,13.45,11.03,0.25881905,0.96592583,-0.81132946,0.58458918,8.78166667
3.0,0.0,2022.0,11.0,6.0,8.78166667,9.165,0.38268343,0.92387953,-0.81111976,0.58488011,6.045
4.0,0.0,2022.0,11.0,6.0,6.045,5.245,0.5,0.8660254,-0.81090995,0.58517096,5.47166667
5.0,0.0,2022.0,11.0,6.0,5.47166667,4.96,0.60876143,0.79335334,-0.81070004,0.58546174,4.08166667
6.0,0.0,2022.0,11.0,6.0,4.08166667,4.89,0.70710678,0.70710678,-0.81049002,0.58575244,0.03
7.0,0.0,2022.0,11.0,6.0,0.03,0.03,0.79335334,0.60876143,-0.8102799,0.58604307,0.025
8.0,0.0,2022.0,11.0,6.0,0.025,0.025,0.8660254,0.5,-0.81006968,0.58633362,0.03
9.0,0.0,2022.0,11.0,6.0,0.03,0.03,0.92387953,0.38268343,-0.80985935,0.5866241,0.0225
10.0,0.0,2022.0,11.0,6.0,0.0225,0.025,0.96592583,0.25881905,-0.80964892,0.5869145,0.025
11.0,0.0,2022.0,11.0,6.0,0.025,0.025,0.99144486,0.13052619,-0.80943838,0.58720483,0.03
12.0,0.0,2022.0,11.0,6.0,0.03,0.03,1.0,0.0,-0.80922774,0.58749508,0.04
13.0,0.0,2022.0,11.0,6.0,0.04,0.03,0.99144486,-0.13052619,-0.80901699,0.58778525,0.02666667
14.0,0.0,2022.0,11.0,6.0,0.02666667,0.03,0.96592583,-0.25881905,-0.80880615,0.58807535,0.04
15.0,0.0,2022.0,11.0,6.0,0.04,0.03,0.92387953,-0.38268343,-0.80859519,0.58836538,0.06857143
16.0,0.0,2022.0,11.0,6.0,0.06857143,0.03,0.8660254,-0.5,-0.80838414,0.58865532,0.74142857
17.0,0.0,2022.0,11.0,6.0,0.74142857,0.1,0.79335334,-0.60876143,-0.80817297,0.5889452,2.89428571
18.0,0.0,2022.0,11.0,6.0,2.89428571,0.23,0.70710678,-0.70710678,-0.80796171,0.58923499,9.72666667
19.0,0.0,2022.0,11.0,6.0,9.72666667,10.855,0.60876143,-0.79335334,-0.80775034,0.58952471,11.21333333
20.0,0.0,2022.0,11.0,6.0,11.21333333,10.96,0.5,-0.8660254,-0.80753887,0.58981436,10.16
21.0,0.0,2022.0,11.0,6.0,10.16,10.82,0.38268343,-0.92387953,-0.80732729,0.59010393,10.40333333
22.0,0.0,2022.0,11.0,6.0,10.40333333,10.825,0.25881905,-0.96592583,-0.80711561,0.59039342,6.095
23.0,0.0,2022.0,11.0,6.0,6.095,5.675,0.13052619,-0.99144486,-0.80690383,0.59068284,7.13833333
24.0,0.0,2022.0,11.0,6.0,7.13833333,10.575,0.0,-1.0,-0.80669194,0.59097218,6.14333333
25.0,0.0,2022.0,11.0,6.0,6.14333333,5.76,-0.13052619,-0.99144486,-0.80647995,0.59126144,4.37666667
26.0,0.0,2022.0,11.0,6.0,4.37666667,4.02,-0.25881905,-0.96592583,-0.80626785,0.59155063,2.45333333
27.0,0.0,2022.0,11.0,6.0,2.45333333,2.47,-0.38268343,-0.92387953,-0.80605565,0.59183975,3.15333333
28.0,0.0,2022.0,11.0,6.0,3.15333333,2.505,-0.5,-0.8660254,-0.80584335,0.59212878,2.785
29.0,0.0,2022.0,11.0,6.0,2.785,2.515,-0.60876143,-0.79335334,-0.80563094,0.59241775,2.655
30.0,0.0,2022.0,11.0,6.0,2.655,2.53,-0.70710678,-0.70710678,-0.80541843,0.59270663,4.01666667
31.0,0.0,2022.0,11.0,6.0,4.01666667,3.5,-0.79335334,-0.60876143,-0.80520582,0.59299544,5.55
32.0,0.0,2022.0,11.0,6.0,5.55,5.55,-0.8660254,-0.5,-0.8049931,0.59328417,5.55
33.0,0.0,2022.0,11.0,6.0,5.55,5.55,-0.92387953,-0.38268343,-0.80478028,0.59357283,5.57166667
34.0,0.0,2022.0,11.0,6.0,5.57166667,5.555,-0.96592583,-0.25881905,-0.80456736,0.59386141,4.75666667
35.0,0.0,2022.0,11.0,6.0,4.75666667,3.205,-0.99144486,-0.13052619,-0.80435433,0.59414991,14.745
36.0,0.0,2022.0,11.0,6.0,14.745,14.38,-1.0,-0.0,-0.8041412,0.59443834,20.245
37.0,0.0,2022.0,11.0,6.0,20.245,19.685,-0.99144486,0.13052619,-0.80392796,0.59472669,19.25333333
38.0,0.0,2022.0,11.0,6.0,19.25333333,19.59,-0.96592583,0.25881905,-0.80371462,0.59501496,19.72
39.0,0.0,2022.0,11.0,6.0,19.72,19.735,-0.92387953,0.38268343,-0.80350118,0.59530316,16.39333333
40.0,0.0,2022.0,11.0,6.0,16.39333333,18.505,-0.8660254,0.5,-0.80328764,0.59559128,11.10166667
41.0,0.0,2022.0,11.0,6.0,11.10166667,11.08,-0.79335334,0.60876143,-0.80307399,0.59587932,20.284
42.0,0.0,2022.0,11.0,6.0,20.284,19.66,-0.70710678,0.70710678,-0.80286024,0.59616729,24.81333333
43.0,0.0,2022.0,11.0,6.0,24.81333333,24.965,-0.60876143,0.79335334,-0.80264638,0.59645518,24.83333333
44.0,0.0,2022.0,11.0,6.0,24.83333333,25.31,-0.5,0.8660254,-0.80243243,0.596743,23.67166667
45.0,0.0,2022.0,11.0,6.0,23.67166667,23.69,-0.38268343,0.92387953,-0.80221836,0.59703073,21.01166667
46.0,0.0,2022.0,11.0,6.0,21.01166667,22.16,-0.25881905,0.96592583,-0.8020042,0.59731839,19.61333333
47.0,0.0,2022.0,11.0,6.0,19.61333333,21.3,-0.13052619,0.99144486,-0.80178993,0.59760598,20.41833333
48.0,0.0,2022.0,11.0,6.0,20.41833333,20.495,-0.0,1.0,-0.80157556,0.59789348,16.40833333
1.0,0.0,2022.0,11.0,7.0,16.40833333,19.225,0.13052619,0.99144486,-0.80136109,0.59818091,20.72
2.0,0.0,2022.0,11.0,7.0,20.72,20.68,0.25881905,0.96592583,-0.80114651,0.59846827,19.48166667
3.0,0.0,2022.0,11.0,7.0,19.48166667,19.31,0.38268343,0.92387953,-0.80093183,0.59875554,14.97833333
4.0,0.0,2022.0,11.0,7.0,14.97833333,14.98,0.5,0.8660254,-0.80071705,0.59904274,14.522
5.0,0.0,2022.0,11.0,7.0,14.522,20.57,0.60876143,0.79335334,-0.80050216,0.59932986,10.705
6.0,0.0,2022.0,11.0,7.0,10.705,10.705,0.70710678,0.70710678,-0.80028717,0.59961691,10.61833333
7.0,0.0,2022.0,11.0,7.0,10.61833333,10.65,0.79335334,0.60876143,-0.80007208,0.59990388,0.21
8.0,0.0,2022.0,11.0,7.0,0.21,0.21,0.8660254,0.5,-0.79985689,0.60019077,0.145
9.0,0.0,2022.0,11.0,7.0,0.145,0.16,0.92387953,0.38268343,-0.79964159,0.60047758,1.95666667
10.0,0.0,2022.0,11.0,7.0,1.95666667,0.145,0.96592583,0.25881905,-0.79942619,0.60076432,9.46333333
11.0,0.0,2022.0,11.0,7.0,9.46333333,9.315,0.99144486,0.13052619,-0.79921069,0.60105098,17.58833333
12.0,0.0,2022.0,11.0,7.0,17.58833333,18.32,1.0,0.0,-0.79899508,0.60133756,13.86333333
13.0,0.0,2022.0,11.0,7.0,13.86333333,13.55,0.99144486,-0.13052619,-0.79877937,0.60162406,24.32142857
14.0,0.0,2022.0,11.0,7.0,24.32142857,22.52,0.96592583,-0.25881905,-0.79856356,0.60191049,42.58142857
15.0,0.0,2022.0,11.0,7.0,42.58142857,25.08,0.92387953,-0.38268343,-0.79834765,0.60219684,74.19833333
16.0,0.0,2022.0,11.0,7.0,74.19833333,77.695,0.8660254,-0.5,-0.79813163,0.60248311,92.475
17.0,0.0,2022.0,11.0,7.0,92.475,115.89,0.79335334,-0.60876143,-0.79791551,0.60276931,124.21
18.0,0.0,2022.0,11.0,7.0,124.21,134.795,0.70710678,-0.70710678,-0.79769929,0.60305542,50.35285714
19.0,0.0,2022.0,11.0,7.0,50.35285714,55.9,0.60876143,-0.79335334,-0.79748296,0.60334146,113.814
20.0,0.0,2022.0,11.0,7.0,113.814,135.47,0.5,-0.8660254,-0.79726654,0.60362743,46.27857143
21.0,0.0,2022.0,11.0,7.0,46.27857143,55.86,0.38268343,-0.92387953,-0.79705001,0.60391331,12.72857143
22.0,0.0,2022.0,11.0,7.0,12.72857143,10.83,0.25881905,-0.96592583,-0.79683338,0.60419912,10.54285714
23.0,0.0,2022.0,11.0,7.0,10.54285714,11.37,0.13052619,-0.99144486,-0.79661664,0.60448485,18.765
25.0,0.0,2022.0,11.0,7.0,18.765,19.13,-0.13052619,-0.99144486,-0.79618286,0.60505607,21.37571429
26.0,0.0,2022.0,11.0,7.0,21.37571429,17.81,-0.25881905,-0.96592583,-0.79596582,0.60534157,15.74
27.0,0.0,2022.0,11.0,7.0,15.74,14.99,-0.38268343,-0.92387953,-0.79574868,0.60562698,17.19166667
28.0,0.0,2022.0,11.0,7.0,17.19166667,15.81,-0.5,-0.8660254,-0.79553143,0.60591232,11.07571429
29.0,0.0,2022.0,11.0,7.0,11.07571429,11.14,-0.60876143,-0.79335334,-0.79531408,0.60619758,11.05
30.0,0.0,2022.0,11.0,7.0,11.05,11.08,-0.70710678,-0.70710678,-0.79509663,0.60648277,10.91428571
31.0,0.0,2022.0,11.0,7.0,10.91428571,10.89,-0.79335334,-0.60876143,-0.79487908,0.60676787,10.02
32.0,0.0,2022.0,11.0,7.0,10.02,10.86,-0.8660254,-0.5,-0.79466142,0.6070529,36.34428571
33.0,0.0,2022.0,11.0,7.0,36.34428571,37.21,-0.92387953,-0.38268343,-0.79444366,0.60733785,41.08666667
34.0,0.0,2022.0,11.0,7.0,41.08666667,41.3,-0.96592583,-0.25881905,-0.7942258,0.60762272,38.63166667
35.0,0.0,2022.0,11.0,7.0,38.63166667,38.65,-0.99144486,-0.13052619,-0.79400784,0.60790752,75.59285714
36.0,0.0,2022.0,11.0,7.0,75.59285714,59.52,-1.0,-0.0,-0.79378978,0.60819223,111.37571429
37.0,0.0,2022.0,11.0,7.0,111.37571429,111.56,-0.99144486,0.13052619,-0.79357161,0.60847687,111.47571429
38.0,0.0,2022.0,11.0,7.0,111.47571429,111.8,-0.96592583,0.25881905,-0.79335334,0.60876143,111.53333333
39.0,0.0,2022.0,11.0,7.0,111.53333333,111.3,-0.92387953,0.38268343,-0.79313497,0.60904591,110.79333333
40.0,0.0,2022.0,11.0,7.0,110.79333333,110.83,-0.8660254,0.5,-0.7929165,0.60933031,110.37833333
41.0,0.0,2022.0,11.0,7.0,110.37833333,110.18,-0.79335334,0.60876143,-0.79269792,0.60961464,111.43166667
42.0,0.0,2022.0,11.0,7.0,111.43166667,111.435,-0.70710678,0.70710678,-0.79247925,0.60989888,109.59285714
43.0,0.0,2022.0,11.0,7.0,109.59285714,109.57,-0.60876143,0.79335334,-0.79226047,0.61018305,108.225
44.0,0.0,2022.0,11.0,7.0,108.225,108.48,-0.5,0.8660254,-0.79204159,0.61046714,109.55666667
45.0,0.0,2022.0,11.0,7.0,109.55666667,109.605,-0.38268343,0.92387953,-0.7918226,0.61075115,105.53333333
46.0,0.0,2022.0,11.0,7.0,105.53333333,105.07,-0.25881905,0.96592583,-0.79160352,0.61103508,69.29571429
47.0,0.0,2022.0,11.0,7.0,69.29571429,59.81,-0.13052619,0.99144486,-0.79138433,0.61131893,52.84571429
48.0,0.0,2022.0,11.0,7.0,52.84571429,48.99,-0.0,1.0,-0.79116505,0.61160271,28.27857143
1.0,0.0,2022.0,11.0,8.0,28.27857143,26.61,0.13052619,0.99144486,-0.79094566,0.6118864,56.31285714
2.0,0.0,2022.0,11.0,8.0,56.31285714,57.51,0.25881905,0.96592583,-0.79072617,0.61217002,26.14166667
3.0,0.0,2022.0,11.0,8.0,26.14166667,26.145,0.38268343,0.92387953,-0.79050657,0.61245356,25.81857143
4.0,0.0,2022.0,11.0,8.0,25.81857143,26.27,0.5,0.8660254,-0.79028688,0.61273702,26.865
5.0,0.0,2022.0,11.0,8.0,26.865,26.86,0.60876143,0.79335334,-0.79006708,0.6130204,25.93166667
6.0,0.0,2022.0,11.0,8.0,25.93166667,25.94,0.70710678,0.70710678,-0.78984718,0.6133037,32.31285714
7.0,0.0,2022.0,11.0,8.0,32.31285714,23.39,0.79335334,0.60876143,-0.78962718,0.61358692,12.85
8.0,0.0,2022.0,11.0,8.0,12.85,12.84,0.8660254,0.5,-0.78940708,0.61387007,12.66166667
9.0,0.0,2022.0,11.0,8.0,12.66166667,12.81,0.92387953,0.38268343,-0.78918688,0.61415313,11.965
10.0,0.0,2022.0,11.0,8.0,11.965,11.84,0.96592583,0.25881905,-0.78896658,0.61443612,21.31
11.0,0.0,2022.0,11.0,8.0,21.31,12.375,0.99144486,0.13052619,-0.78874617,0.61471902,24.08428571
12.0,0.0,2022.0,11.0,8.0,24.08428571,24.38,1.0,0.0,-0.78852566,0.61500185,44.17666667
13.0,0.0,2022.0,11.0,8.0,44.17666667,26.18,0.99144486,-0.13052619,-0.78830506,0.6152846,48.61571429
14.0,0.0,2022.0,11.0,8.0,48.61571429,26.94,0.96592583,-0.25881905,-0.78808435,0.61556727,58.95857143
15.0,0.0,2022.0,11.0,8.0,58.95857143,49.28,0.92387953,-0.38268343,-0.78786353,0.61584986,78.45857143
16.0,0.0,2022.0,11.0,8.0,78.45857143,105.55,0.8660254,-0.5,-0.78764262,0.61613237,174.79285714
17.0,0.0,2022.0,11.0,8.0,174.79285714,137.9,0.79335334,-0.60876143,-0.78742161,0.6164148,184.5
18.0,0.0,2022.0,11.0,8.0,184.5,184.44,0.70710678,-0.70710678,-0.78720049,0.61669716,139.42428571
19.0,0.0,2022.0,11.0,8.0,139.42428571,134.94,0.60876143,-0.79335334,-0.78697928,0.61697943,122.60857143
20.0,0.0,2022.0,11.0,8.0,122.60857143,113.01,0.5,-0.8660254,-0.78675796,0.61726162,111.17833333
21.0,0.0,2022.0,11.0,8.0,111.17833333,112.95,0.38268343,-0.92387953,-0.78653654,0.61754374,100.94714286
22.0,0.0,2022.0,11.0,8.0,100.94714286,106.26,0.25881905,-0.96592583,-0.78631502,0.61782577,101.51333333
23.0,0.0,2022.0,11.0,8.0,101.51333333,112.695,0.13052619,-0.99144486,-0.7860934,0.61810773,167.13285714
24.0,0.0,2022.0,11.0,8.0,167.13285714,188.29,0.0,-1.0,-0.78587168,0.61838961,160.58714286
25.0,0.0,2022.0,11.0,8.0,160.58714286,195.87,-0.13052619,-0.99144486,-0.78564986,0.6186714,127.798
26.0,0.0,2022.0,11.0,8.0,127.798,113.04,-0.25881905,-0.96592583,-0.78542793,0.61895312,211.07
27.0,0.0,2022.0,11.0,8.0,211.07,198.85,-0.38268343,-0.92387953,-0.78520591,0.61923476,155.00428571
28.0,0.0,2022.0,11.0,8.0,155.00428571,125.31,-0.5,-0.8660254,-0.78498378,0.61951632,127.798
29.0,0.0,2022.0,11.0,8.0,127.798,133.31,-0.60876143,-0.79335334,-0.78476155,0.61979779,40.36
30.0,0.0,2022.0,11.0,8.0,40.36,40.0,-0.70710678,-0.70710678,-0.78453922,0.62007919,40.97571429
31.0,0.0,2022.0,11.0,8.0,40.97571429,40.86,-0.79335334,-0.60876143,-0.7843168,0.62036051,81.22833333
32.0,0.0,2022.0,11.0,8.0,81.22833333,97.84,-0.8660254,-0.5,-0.78409427,0.62064175,103.17166667
33.0,0.0,2022.0,11.0,8.0,103.17166667,103.655,-0.92387953,-0.38268343,-0.78387163,0.62092291,40.48857143
34.0,0.0,2022.0,11.0,8.0,40.48857143,40.03,-0.96592583,-0.25881905,-0.7836489,0.62120399,81.9225
35.0,0.0,2022.0,11.0,8.0,81.9225,104.48,-0.99144486,-0.13052619,-0.78342607,0.62148499,143.21
36.0,0.0,2022.0,11.0,8.0,143.21,143.82,-1.0,-0.0,-0.78320314,0.62176591,187.87571429
37.0,0.0,2022.0,11.0,8.0,187.87571429,207.23,-0.99144486,0.13052619,-0.7829801,0.62204675,122.09285714
38.0,0.0,2022.0,11.0,8.0,122.09285714,120.14,-0.96592583,0.25881905,-0.78275697,0.62232751,112.67333333
39.0,0.0,2022.0,11.0,8.0,112.67333333,113.59,-0.92387953,0.38268343,-0.78253373,0.62260819,109.69333333
40.0,0.0,2022.0,11.0,8.0,109.69333333,109.425,-0.8660254,0.5,-0.7823104,0.62288879,107.64
41.0,0.0,2022.0,11.0,8.0,107.64,106.42,-0.79335334,0.60876143,-0.78208696,0.62316931,70.91666667
42.0,0.0,2022.0,11.0,8.0,70.91666667,67.595,-0.70710678,0.70710678,-0.78186342,0.62344975,96.94833333
43.0,0.0,2022.0,11.0,8.0,96.94833333,103.685,-0.60876143,0.79335334,-0.78163979,0.6237301,96.15666667
44.0,0.0,2022.0,11.0,8.0,96.15666667,102.135,-0.5,0.8660254,-0.78141605,0.62401038,85.79
45.0,0.0,2022.0,11.0,8.0,85.79,107.96,-0.38268343,0.92387953,-0.78119221,0.62429058,80.645
46.0,0.0,2022.0,11.0,8.0,80.645,102.675,-0.25881905,0.96592583,-0.78096827,0.6245707,54.55
47.0,0.0,2022.0,11.0,8.0,54.55,38.1,-0.13052619,0.99144486,-0.78074423,0.62485074,69.47
48.0,0.0,2022.0,11.0,8.0,69.47,70.135,-0.0,1.0,-0.78052009,0.6251307,39.74166667
1.0,0.0,2022.0,11.0,9.0,39.74166667,37.72,0.13052619,0.99144486,-0.78029585,0.62541057,37.045
2.0,0.0,2022.0,11.0,9.0,37.045,37.62,0.25881905,0.96592583,-0.78007151,0.62569037,11.49714286
3.0,0.0,2022.0,11.0,9.0,11.49714286,9.34,0.38268343,0.92387953,-0.77984707,0.62597009,9.28666667
4.0,0.0,2022.0,11.0,9.0,9.28666667,9.285,0.5,0.8660254,-0.77962253,0.62624972,23.04
5.0,0.0,2022.0,11.0,9.0,23.04,24.235,0.60876143,0.79335334,-0.77939789,0.62652928,8.73333333
6.0,0.0,2022.0,11.0,9.0,8.73333333,8.785,0.70710678,0.70710678,-0.77917314,0.62680875,0.912
7.0,0.0,2022.0,11.0,9.0,0.912,0.52,0.79335334,0.60876143,-0.7789483,0.62708815,0.82
8.0,0.0,2022.0,11.0,9.0,0.82,0.515,0.8660254,0.5,-0.77872336,0.62736746,0.52166667
9.0,0.0,2022.0,11.0,9.0,0.52166667,0.51,0.92387953,0.38268343,-0.77849832,0.62764669,2.9
10.0,0.0,2022.0,11.0,9.0,2.9,0.51,0.96592583,0.25881905,-0.77827318,0.62792584,36.47
11.0,0.0,2022.0,11.0,9.0,36.47,33.79,0.99144486,0.13052619,-0.77804793,0.62820491,33.18714286
12.0,0.0,2022.0,11.0,9.0,33.18714286,37.31,1.0,0.0,-0.77782259,0.62848391,45.73
13.0,0.0,2022.0,11.0,9.0,45.73,37.885,0.99144486,-0.13052619,-0.77759715,0.62876281,53.48333333
14.0,0.0,2022.0,11.0,9.0,53.48333333,58.285,0.96592583,-0.25881905,-0.7773716,0.62904164,74.53285714
15.0,0.0,2022.0,11.0,9.0,74.53285714,80.89,0.92387953,-0.38268343,-0.77714596,0.62932039,110.434
16.0,0.0,2022.0,11.0,9.0,110.434,56.82,0.8660254,-0.5,-0.77692022,0.62959906,134.904
17.0,0.0,2022.0,11.0,9.0,134.904,139.44,0.79335334,-0.60876143,-0.77669438,0.62987764,383.2675
18.0,0.0,2022.0,11.0,9.0,383.2675,282.84,0.70710678,-0.70710678,-0.77646843,0.63015615,93.65142857
19.0,0.0,2022.0,11.0,9.0,93.65142857,108.55,0.60876143,-0.79335334,-0.77624239,0.63043457,79.08714286
20.0,0.0,2022.0,11.0,9.0,79.08714286,56.45,0.5,-0.8660254,-0.77601625,0.63071292,63.02833333
21.0,0.0,2022.0,11.0,9.0,63.02833333,56.515,0.38268343,-0.92387953,-0.77579001,0.63099118,128.53857143
22.0,0.0,2022.0,11.0,9.0,128.53857143,113.35,0.25881905,-0.96592583,-0.77556367,0.63126936,129.51142857
23.0,0.0,2022.0,11.0,9.0,129.51142857,136.07,0.13052619,-0.99144486,-0.77533722,0.63154746,100.80857143
24.0,0.0,2022.0,11.0,9.0,100.80857143,106.9,0.0,-1.0,-0.77511068,0.63182547,58.54571429
25.0,0.0,2022.0,11.0,9.0,58.54571429,52.47,-0.13052619,-0.99144486,-0.77488404,0.63210341,88.68857143
26.0,0.0,2022.0,11.0,9.0,88.68857143,103.6,-0.25881905,-0.96592583,-0.7746573,0.63238127,122.842
27.0,0.0,2022.0,11.0,9.0,122.842,125.04,-0.38268343,-0.92387953,-0.77443046,0.63265904,123.9175
28.0,0.0,2022.0,11.0,9.0,123.9175,127.075,-0.5,-0.8660254,-0.77420352,0.63293673,95.71428571
29.0,0.0,2022.0,11.0,9.0,95.71428571,102.95,-0.60876143,-0.79335334,-0.77397648,0.63321434,90.816
30.0,0.0,2022.0,11.0,9.0,90.816,98.07,-0.70710678,-0.70710678,-0.77374934,0.63349187,94.024
31.0,0.0,2022.0,11.0,9.0,94.024,97.22,-0.79335334,-0.60876143,-0.7735221,0.63376932,96.38166667
32.0,0.0,2022.0,11.0,9.0,96.38166667,109.535,-0.8660254,-0.5,-0.77329477,0.63404669,115.28714286
33.0,0.0,2022.0,11.0,9.0,115.28714286,107.39,-0.92387953,-0.38268343,-0.77306733,0.63432398,86.642
34.0,0.0,2022.0,11.0,9.0,86.642,94.75,-0.96592583,-0.25881905,-0.77283979,0.63460118,98.29714286
35.0,0.0,2022.0,11.0,9.0,98.29714286,98.65,-0.99144486,-0.13052619,-0.77261216,0.6348783,74.73
36.0,0.0,2022.0,11.0,9.0,74.73,75.87,-1.0,-0.0,-0.77238442,0.63515534,101.84428571
37.0,0.0,2022.0,11.0,9.0,101.84428571,107.29,-0.99144486,0.13052619,-0.77215658,0.6354323,95.23
38.0,0.0,2022.0,11.0,9.0,95.23,90.93,-0.96592583,0.25881905,-0.77192865,0.63570918,84.978
39.0,0.0,2022.0,11.0,9.0,84.978,84.62,-0.92387953,0.38268343,-0.77170062,0.63598597,84.18428571
40.0,0.0,2022.0,11.0,9.0,84.18428571,84.3,-0.8660254,0.5,-0.77147248,0.63626269,82.83
41.0,0.0,2022.0,11.0,9.0,82.83,82.95,-0.79335334,0.60876143,-0.77124425,0.63653932,83.0825
42.0,0.0,2022.0,11.0,9.0,83.0825,82.86,-0.70710678,0.70710678,-0.77101592,0.63681587,83.20571429
43.0,0.0,2022.0,11.0,9.0,83.20571429,83.64,-0.60876143,0.79335334,-0.77078749,0.63709234,82.98571429
44.0,0.0,2022.0,11.0,9.0,82.98571429,83.41,-0.5,0.8660254,-0.77055896,0.63736872,81.79571429
45.0,0.0,2022.0,11.0,9.0,81.79571429,81.86,-0.38268343,0.92387953,-0.77033033,0.63764503,83.0
46.0,0.0,2022.0,11.0,9.0,83.0,80.16,-0.25881905,0.96592583,-0.7701016,0.63792125,57.98428571
47.0,0.0,2022.0,11.0,9.0,57.98428571,76.45,-0.13052619,0.99144486,-0.76987278,0.63819739,34.43857143
48.0,0.0,2022.0,11.0,9.0,34.43857143,32.53,-0.0,1.0,-0.76964385,0.63847345,10.73
1.0,0.0,2022.0,11.0,10.0,10.73,16.16,0.13052619,0.99144486,-0.76941483,0.63874942,6.49285714
2.0,0.0,2022.0,11.0,10.0,6.49285714,0.53,0.25881905,0.96592583,-0.7691857,0.63902532,0.2725
3.0,0.0,2022.0,11.0,10.0,0.2725,0.275,0.38268343,0.92387953,-0.76895648,0.63930113,0.1
4.0,0.0,2022.0,11.0,10.0,0.1,0.02,0.5,0.8660254,-0.76872716,0.63957686,0.122
5.0,0.0,2022.0,11.0,10.0,0.122,0.02,0.60876143,0.79335334,-0.76849774,0.6398525,0.015
6.0,0.0,2022.0,11.0,10.0,0.015,0.015,0.70710678,0.70710678,-0.76826822,0.64012807,0.01333333
7.0,0.0,2022.0,11.0,10.0,0.01333333,0.01,0.79335334,0.60876143,-0.7680386,0.64040355,0.18666667
8.0,0.0,2022.0,11.0,10.0,0.18666667,0.02,0.8660254,0.5,-0.76780888,0.64067895,44.59428571
9.0,0.0,2022.0,11.0,10.0,44.59428571,45.27,0.92387953,0.38268343,-0.76757907,0.64095427,32.91
10.0,0.0,2022.0,11.0,10.0,32.91,37.97,0.96592583,0.25881905,-0.76734915,0.6412295,19.37166667
11.0,0.0,2022.0,11.0,10.0,19.37166667,19.02,0.99144486,0.13052619,-0.76711914,0.64150466,42.93857143
12.0,0.0,2022.0,11.0,10.0,42.93857143,43.47,1.0,0.0,-0.76688903,0.64177973,34.11
13.0,0.0,2022.0,11.0,10.0,34.11,38.28,0.99144486,-0.13052619,-0.76665882,0.64205471,40.23142857
14.0,0.0,2022.0,11.0,10.0,40.23142857,43.82,0.96592583,-0.25881905,-0.76642851,0.64232962,44.08428571
15.0,0.0,2022.0,11.0,10.0,44.08428571,44.1,0.92387953,-0.38268343,-0.7661981,0.64260444,74.99857143
16.0,0.0,2022.0,11.0,10.0,74.99857143,81.17,0.8660254,-0.5,-0.7659676,0.64287918,81.82
17.0,0.0,2022.0,11.0,10.0,81.82,82.26,0.79335334,-0.60876143,-0.76573699,0.64315384,73.92666667
18.0,0.0,2022.0,11.0,10.0,73.92666667,82.09,0.70710678,-0.70710678,-0.76550629,0.64342841,73.26166667
19.0,0.0,2022.0,11.0,10.0,73.26166667,80.915,0.60876143,-0.79335334,-0.76527549,0.6437029,63.7675
20.0,0.0,2022.0,11.0,10.0,63.7675,63.95,0.5,-0.8660254,-0.76504459,0.64397731,73.85714286
21.0,0.0,2022.0,11.0,10.0,73.85714286,81.01,0.38268343,-0.92387953,-0.76481359,0.64425164,71.28666667
22.0,0.0,2022.0,11.0,10.0,71.28666667,82.22,0.25881905,-0.96592583,-0.76458249,0.64452588,46.86571429
