TradingPeriod,IsProxyPriceFlag,Year,Month,Day,PrevAvg$PerMWHr,PrevMed$PerMWHr,SinPeriod,CosPeriod,SinDate,CosDate,Anomaly
37,0.0,2023.0,7.0,1.0,96.405,106.095,-0.99144486,0.13052619,-0.00430354,-0.99999074,0
38,0.0,2023.0,7.0,1.0,78.065,75.525,-0.96592583,0.25881905,-0.00466216,-0.99998913,0
39,0.0,2023.0,7.0,1.0,103.79,111.035,-0.92387953,0.38268343,-0.00502079,-0.9999874,0
40,0.0,2023.0,7.0,1.0,159.53833333,159.805,-0.8660254,0.5,-0.00537941,-0.99998553,0
41,0.0,2023.0,7.0,1.0,143.67,145.405,-0.79335334,0.60876143,-0.00573804,-0.99998354,0
42,0.0,2023.0,7.0,1.0,158.326,160.54,-0.70710678,0.70710678,-0.00609666,-0.99998142,0
43,0.0,2023.0,7.0,1.0,165.94833333,167.545,-0.60876143,0.79335334,-0.00645528,-0.99997916,0
44,0.0,2023.0,7.0,1.0,168.11,168.085,-0.5,0.8660254,-0.0068139,-0.99997679,0
45,0.0,2023.0,7.0,1.0,167.68,167.95,-0.38268343,0.92387953,-0.00717252,-0.99997428,0
46,0.0,2023.0,7.0,1.0,166.53571429,166.46,-0.25881905,0.96592583,-0.00753114,-0.99997164,0
47,0.0,2023.0,7.0,1.0,159.15714286,159.62,-0.13052619,0.99144486,-0.00788976,-0.99996888,0
48,0.0,2023.0,7.0,1.0,156.575,156.645,-0.0,1.0,-0.00824838,-0.99996598,0
1,0.0,2023.0,7.0,2.0,142.96857143,150.71,0.13052619,0.99144486,-0.008607,-0.99996296,0
2,0.0,2023.0,7.0,2.0,157.99142857,160.42,0.25881905,0.96592583,-0.00896561,-0.99995981,0
3,0.0,2023.0,7.0,2.0,161.11714286,161.15,0.38268343,0.92387953,-0.00932423,-0.99995653,0
4,0.0,2023.0,7.0,2.0,159.20571429,161.2,0.5,0.8660254,-0.00968284,-0.99995312,0
5,0.0,2023.0,7.0,2.0,156.27857143,158.16,0.60876143,0.79335334,-0.01004145,-0.99994958,0
6,0.0,2023.0,7.0,2.0,155.51,157.52,0.70710678,0.70710678,-0.01040006,-0.99994592,0
7,0.0,2023.0,7.0,2.0,157.70428571,157.31,0.79335334,0.60876143,-0.01075867,-0.99994212,0
8,0.0,2023.0,7.0,2.0,146.66857143,156.04,0.8660254,0.5,-0.01111728,-0.9999382,0
9,0.0,2023.0,7.0,2.0,137.745,143.065,0.92387953,0.38268343,-0.01147589,-0.99993415,0
10,0.0,2023.0,7.0,2.0,106.95666667,103.81,0.96592583,0.25881905,-0.01183449,-0.99992997,0
11,0.0,2023.0,7.0,2.0,147.82714286,148.03,0.99144486,0.13052619,-0.01219309,-0.99992566,0
12,0.0,2023.0,7.0,2.0,152.53571429,156.16,1.0,0.0,-0.0125517,-0.99992122,0
13,0.0,2023.0,7.0,2.0,152.534,156.23,0.99144486,-0.13052619,-0.0129103,-0.99991666,0
14,0.0,2023.0,7.0,2.0,155.872,156.88,0.96592583,-0.25881905,-0.01326889,-0.99991196,0
15,0.0,2023.0,7.0,2.0,155.05285714,156.17,0.92387953,-0.38268343,-0.01362749,-0.99990714,0
16,0.0,2023.0,7.0,2.0,102.47333333,102.755,0.8660254,-0.5,-0.01398609,-0.99990219,0
17,0.0,2023.0,7.0,2.0,96.77,103.02,0.79335334,-0.60876143,-0.01434468,-0.99989711,0
18,0.0,2023.0,7.0,2.0,114.19333333,102.97,0.70710678,-0.70710678,-0.01470327,-0.9998919,0
19,0.0,2023.0,7.0,2.0,73.71,97.59,0.60876143,-0.79335334,-0.01506186,-0.99988656,0
20,0.0,2023.0,7.0,2.0,111.715,103.215,0.5,-0.8660254,-0.01542045,-0.9998811,0
21,0.0,2023.0,7.0,2.0,108.34857143,101.99,0.38268343,-0.92387953,-0.01577903,-0.9998755,0
22,0.0,2023.0,7.0,2.0,106.79714286,102.14,0.25881905,-0.96592583,-0.01613762,-0.99986978,0
23,0.0,2023.0,7.0,2.0,63.97166667,58.165,0.13052619,-0.99144486,-0.0164962,-0.99986393,0
24,0.0,2023.0,7.0,2.0,24.82833333,23.455,0.0,-1.0,-0.01685478,-0.99985795,0
25,0.0,2023.0,7.0,2.0,104.06142857,152.02,-0.13052619,-0.99144486,-0.01721336,-0.99985184,0
26,0.0,2023.0,7.0,2.0,130.66857143,140.97,-0.25881905,-0.96592583,-0.01757193,-0.9998456,0
27,0.0,2023.0,7.0,2.0,99.11166667,110.36,-0.38268343,-0.92387953,-0.0179305,-0.99983924,0
28,0.0,2023.0,7.0,2.0,147.03833333,145.915,-0.5,-0.8660254,-0.01828907,-0.99983274,0
29,0.0,2023.0,7.0,2.0,94.25333333,110.11,-0.60876143,-0.79335334,-0.01864764,-0.99982612,0
30,0.0,2023.0,7.0,2.0,13.66833333,6.61,-0.70710678,-0.70710678,-0.01900621,-0.99981937,0
31,0.0,2023.0,7.0,2.0,4.695,5.52,-0.79335334,-0.60876143,-0.01936477,-0.99981249,0
32,0.0,2023.0,7.0,2.0,23.70833333,24.155,-0.8660254,-0.5,-0.01972333,-0.99980548,0
33,0.0,2023.0,7.0,2.0,84.25166667,101.325,-0.92387953,-0.38268343,-0.02008189,-0.99979834,0
34,0.0,2023.0,7.0,2.0,108.315,108.315,-0.96592583,-0.25881905,-0.02044045,-0.99979107,0
35,0.0,2023.0,7.0,2.0,75.78666667,100.49,-0.99144486,-0.13052619,-0.020799,-0.99978368,0
36,0.0,2023.0,7.0,2.0,4.41333333,6.27,-1.0,-0.0,-0.02115755,-0.99977615,0
37,0.0,2023.0,7.0,2.0,2.712,0.52,-0.99144486,0.13052619,-0.0215161,-0.9997685,0
38,0.0,2023.0,7.0,2.0,0.5125,0.51,-0.96592583,0.25881905,-0.02187464,-0.99976072,0
39,0.0,2023.0,7.0,2.0,78.60333333,83.41,-0.92387953,0.38268343,-0.02223318,-0.99975281,0
40,0.0,2023.0,7.0,2.0,113.455,114.08,-0.8660254,0.5,-0.02259172,-0.99974477,0
41,0.0,2023.0,7.0,2.0,152.84833333,155.3,-0.79335334,0.60876143,-0.02295026,-0.99973661,0
42,0.0,2023.0,7.0,2.0,157.41666667,159.495,-0.70710678,0.70710678,-0.02330879,-0.99972831,0
43,0.0,2023.0,7.0,2.0,167.245,167.74,-0.60876143,0.79335334,-0.02366732,-0.99971989,0
44,0.0,2023.0,7.0,2.0,175.895,174.385,-0.5,0.8660254,-0.02402585,-0.99971134,0
45,0.0,2023.0,7.0,2.0,183.55571429,185.74,-0.38268343,0.92387953,-0.02438438,-0.99970266,0
46,0.0,2023.0,7.0,2.0,170.75428571,168.89,-0.25881905,0.96592583,-0.0247429,-0.99969385,0
47,0.0,2023.0,7.0,2.0,163.65571429,167.63,-0.13052619,0.99144486,-0.02510141,-0.99968491,0
48,0.0,2023.0,7.0,2.0,167.08,166.82,-0.0,1.0,-0.02545993,-0.99967584,0
1,0.0,2023.0,7.0,3.0,158.67714286,159.68,0.13052619,0.99144486,-0.02581844,-0.99966665,0
2,0.0,2023.0,7.0,3.0,164.20285714,163.77,0.25881905,0.96592583,-0.02617695,-0.99965732,0
3,0.0,2023.0,7.0,3.0,162.64571429,163.17,0.38268343,0.92387953,-0.02653545,-0.99964787,0
4,0.0,2023.0,7.0,3.0,162.45333333,162.97,0.5,0.8660254,-0.02689395,-0.99963829,0
5,0.0,2023.0,7.0,3.0,157.22166667,157.605,0.60876143,0.79335334,-0.02725245,-0.99962858,0
6,0.0,2023.0,7.0,3.0,155.95714286,158.13,0.70710678,0.70710678,-0.02761095,-0.99961875,0
7,0.0,2023.0,7.0,3.0,157.03142857,157.16,0.79335334,0.60876143,-0.02796944,-0.99960878,0
8,0.0,2023.0,7.0,3.0,154.80571429,156.16,0.8660254,0.5,-0.02832792,-0.99959868,0
9,0.0,2023.0,7.0,3.0,156.14285714,156.06,0.92387953,0.38268343,-0.02868641,-0.99958846,0
10,0.0,2023.0,7.0,3.0,156.28,156.33,0.96592583,0.25881905,-0.02904489,-0.99957811,0
11,0.0,2023.0,7.0,3.0,156.16,156.17,0.99144486,0.13052619,-0.02940336,-0.99956763,0
12,0.0,2023.0,7.0,3.0,155.25333333,155.265,1.0,0.0,-0.02976184,-0.99955702,0
13,0.0,2023.0,7.0,3.0,152.80833333,153.995,0.99144486,-0.13052619,-0.0301203,-0.99954628,0
14,0.0,2023.0,7.0,3.0,136.92333333,138.3,0.96592583,-0.25881905,-0.03047877,-0.99953541,0
15,0.0,2023.0,7.0,3.0,104.54428571,121.52,0.92387953,-0.38268343,-0.03083723,-0.99952442,0
16,0.0,2023.0,7.0,3.0,22.25857143,0.56,0.8660254,-0.5,-0.03119569,-0.9995133,0
17,0.0,2023.0,7.0,3.0,0.57666667,0.56,0.79335334,-0.60876143,-0.03155414,-0.99950204,0
18,0.0,2023.0,7.0,3.0,20.70333333,21.67,0.70710678,-0.70710678,-0.03191259,-0.99949066,0
19,0.0,2023.0,7.0,3.0,87.96857143,121.74,0.60876143,-0.79335334,-0.03227103,-0.99947915,0
20,0.0,2023.0,7.0,3.0,157.75166667,158.545,0.5,-0.8660254,-0.03262947,-0.99946752,0
21,0.0,2023.0,7.0,3.0,133.32142857,156.14,0.38268343,-0.92387953,-0.03298791,-0.99945575,0
22,0.0,2023.0,7.0,3.0,90.69,115.06,0.25881905,-0.96592583,-0.03334634,-0.99944386,0
23,0.0,2023.0,7.0,3.0,71.99666667,86.65,0.13052619,-0.99144486,-0.03370477,-0.99943183,0
24,0.0,2023.0,7.0,3.0,92.08333333,109.92,0.0,-1.0,-0.03406319,-0.99941968,0
25,0.0,2023.0,7.0,3.0,139.99666667,139.66,-0.13052619,-0.99144486,-0.03442161,-0.9994074,0
26,0.0,2023.0,7.0,3.0,139.9175,139.845,-0.25881905,-0.96592583,-0.03478003,-0.99939499,0
27,0.0,2023.0,7.0,3.0,136.59,138.63,-0.38268343,-0.92387953,-0.03513844,-0.99938245,0
28,0.0,2023.0,7.0,3.0,102.61,100.03,-0.5,-0.8660254,-0.03549684,-0.99936979,0
29,0.0,2023.0,7.0,3.0,165.23833333,170.015,-0.60876143,-0.79335334,-0.03585524,-0.99935699,0
30,0.0,2023.0,7.0,3.0,169.68833333,169.545,-0.70710678,-0.70710678,-0.03621364,-0.99934407,0
31,0.0,2023.0,7.0,3.0,168.43571429,168.44,-0.79335334,-0.60876143,-0.03657203,-0.99933102,0
32,0.0,2023.0,7.0,3.0,167.34142857,167.32,-0.8660254,-0.5,-0.03693042,-0.99931784,0
33,0.0,2023.0,7.0,3.0,167.17857143,167.32,-0.92387953,-0.38268343,-0.0372888,-0.99930453,0
34,0.0,2023.0,7.0,3.0,167.04,166.97,-0.96592583,-0.25881905,-0.03764718,-0.99929109,0
35,0.0,2023.0,7.0,3.0,158.67428571,157.93,-0.99144486,-0.13052619,-0.03800555,-0.99927753,0
36,0.0,2023.0,7.0,3.0,130.505,131.345,-1.0,-0.0,-0.03836392,-0.99926383,0
37,0.0,2023.0,7.0,3.0,122.93833333,120.87,-0.99144486,0.13052619,-0.03872228,-0.99925001,0
38,0.0,2023.0,7.0,3.0,120.24333333,118.875,-0.96592583,0.25881905,-0.03908064,-0.99923606,0
39,0.0,2023.0,7.0,3.0,143.36666667,144.475,-0.92387953,0.38268343,-0.03943899,-0.99922198,0
40,0.0,2023.0,7.0,3.0,138.04,140.12,-0.8660254,0.5,-0.03979734,-0.99920777,0
41,0.0,2023.0,7.0,3.0,138.59,140.9,-0.79335334,0.60876143,-0.04015568,-0.99919344,0
42,0.0,2023.0,7.0,3.0,157.39571429,158.11,-0.70710678,0.70710678,-0.04051402,-0.99917897,0
43,0.0,2023.0,7.0,3.0,163.67833333,166.61,-0.60876143,0.79335334,-0.04087235,-0.99916438,0
44,0.0,2023.0,7.0,3.0,174.26833333,170.91,-0.5,0.8660254,-0.04123068,-0.99914965,0
45,0.0,2023.0,7.0,3.0,170.824,170.77,-0.38268343,0.92387953,-0.041589,-0.9991348,0
46,0.0,2023.0,7.0,3.0,170.54166667,170.735,-0.25881905,0.96592583,-0.04194732,-0.99911982,0
47,0.0,2023.0,7.0,3.0,170.50571429,170.49,-0.13052619,0.99144486,-0.04230563,-0.99910472,0
48,0.0,2023.0,7.0,3.0,170.396,170.53,-0.0,1.0,-0.04266393,-0.99908948,0
1,0.0,2023.0,7.0,4.0,167.09166667,169.485,0.13052619,0.99144486,-0.04302223,-0.99907412,0
2,0.0,2023.0,7.0,4.0,153.64666667,156.045,0.25881905,0.96592583,-0.04338053,-0.99905862,0
3,0.0,2023.0,7.0,4.0,158.08,162.08,0.38268343,0.92387953,-0.04373882,-0.999043,0
4,0.0,2023.0,7.0,4.0,145.90666667,149.63,0.5,0.8660254,-0.0440971,-0.99902725,0
5,0.0,2023.0,7.0,4.0,125.16285714,125.22,0.60876143,0.79335334,-0.04445538,-0.99901137,0
6,0.0,2023.0,7.0,4.0,127.44714286,124.28,0.70710678,0.70710678,-0.04481365,-0.99899536,0
7,0.0,2023.0,7.0,4.0,159.51333333,161.295,0.79335334,0.60876143,-0.04517192,-0.99897923,0
8,0.0,2023.0,7.0,4.0,132.30714286,125.3,0.8660254,0.5,-0.04553018,-0.99896296,0
9,0.0,2023.0,7.0,4.0,139.626,147.83,0.92387953,0.38268343,-0.04588843,-0.99894657,0
10,0.0,2023.0,7.0,4.0,116.80166667,121.68,0.96592583,0.25881905,-0.04624668,-0.99893005,0
11,0.0,2023.0,7.0,4.0,125.10166667,125.255,0.99144486,0.13052619,-0.04660492,-0.9989134,0
12,0.0,2023.0,7.0,4.0,116.24833333,121.635,1.0,0.0,-0.04696316,-0.99889662,0
13,0.0,2023.0,7.0,4.0,96.996,87.54,0.99144486,-0.13052619,-0.04732139,-0.99887972,0
14,0.0,2023.0,7.0,4.0,38.87333333,32.31,0.96592583,-0.25881905,-0.04767961,-0.99886268,0
15,0.0,2023.0,7.0,4.0,32.42,32.295,0.92387953,-0.38268343,-0.04803783,-0.99884552,0
16,0.0,2023.0,7.0,4.0,32.515,32.31,0.8660254,-0.5,-0.04839604,-0.99882822,0
17,0.0,2023.0,7.0,4.0,50.40333333,63.87,0.79335334,-0.60876143,-0.04875425,-0.9988108,0
18,0.0,2023.0,7.0,4.0,79.185,79.8,0.70710678,-0.70710678,-0.04911245,-0.99879326,0
19,0.0,2023.0,7.0,4.0,74.06166667,82.085,0.60876143,-0.79335334,-0.04947064,-0.99877558,0
20,0.0,2023.0,7.0,4.0,66.02833333,80.415,0.5,-0.8660254,-0.04982883,-0.99875777,0
21,0.0,2023.0,7.0,4.0,112.1,114.81,0.38268343,-0.92387953,-0.05018701,-0.99873984,0
22,0.0,2023.0,7.0,4.0,130.605,138.545,0.25881905,-0.96592583,-0.05054518,-0.99872178,0
23,0.0,2023.0,7.0,4.0,88.992,97.53,0.13052619,-0.99144486,-0.05090335,-0.99870358,0
24,0.0,2023.0,7.0,4.0,119.30571429,121.03,0.0,-1.0,-0.05126151,-0.99868526,0
25,0.0,2023.0,7.0,4.0,98.80833333,93.485,-0.13052619,-0.99144486,-0.05161967,-0.99866682,0
26,0.0,2023.0,7.0,4.0,81.41833333,79.195,-0.25881905,-0.96592583,-0.05197782,-0.99864824,0
27,0.0,2023.0,7.0,4.0,78.84833333,76.215,-0.38268343,-0.92387953,-0.05233596,-0.99862953,0
28,0.0,2023.0,7.0,4.0,77.05333333,75.735,-0.5,-0.8660254,-0.05269409,-0.9986107,0
29,0.0,2023.0,7.0,4.0,69.74285714,76.68,-0.60876143,-0.79335334,-0.05305222,-0.99859174,0
30,0.0,2023.0,7.0,4.0,77.08571429,76.97,-0.70710678,-0.70710678,-0.05341034,-0.99857265,0
31,0.0,2023.0,7.0,4.0,80.06,80.06,-0.79335334,-0.60876143,-0.05376845,-0.99855343,0
32,0.0,2023.0,7.0,4.0,66.73714286,79.15,-0.8660254,-0.5,-0.05412656,-0.99853408,0
33,0.0,2023.0,7.0,4.0,62.23333333,78.96,-0.92387953,-0.38268343,-0.05448466,-0.99851461,0
34,0.0,2023.0,7.0,4.0,86.535,85.065,-0.96592583,-0.25881905,-0.05484275,-0.998495,0
35,0.0,2023.0,7.0,4.0,56.34,56.29,-0.99144486,-0.13052619,-0.05520084,-0.99847527,0
36,0.0,2023.0,7.0,4.0,59.34571429,76.01,-1.0,-0.0,-0.05555892,-0.99845541,0
37,0.0,2023.0,7.0,4.0,83.756,83.97,-0.99144486,0.13052619,-0.05591699,-0.99843542,0
38,0.0,2023.0,7.0,4.0,84.04,84.04,-0.96592583,0.25881905,-0.05627505,-0.9984153,0
39,0.0,2023.0,7.0,4.0,114.024,124.62,-0.92387953,0.38268343,-0.05663311,-0.99839506,0
40,0.0,2023.0,7.0,4.0,62.12666667,53.88,-0.8660254,0.5,-0.05699116,-0.99837468,0
41,0.0,2023.0,7.0,4.0,61.465,63.29,-0.79335334,0.60876143,-0.0573492,-0.99835418,0
42,0.0,2023.0,7.0,4.0,82.24,86.02,-0.70710678,0.70710678,-0.05770724,-0.99833355,0
43,0.0,2023.0,7.0,4.0,62.81,82.69,-0.60876143,0.79335334,-0.05806527,-0.99831279,0
44,0.0,2023.0,7.0,4.0,114.07,115.26,-0.5,0.8660254,-0.05842329,-0.9982919,0
45,0.0,2023.0,7.0,4.0,144.546,150.28,-0.38268343,0.92387953,-0.0587813,-0.99827088,0
46,0.0,2023.0,7.0,4.0,149.85142857,153.61,-0.25881905,0.96592583,-0.05913931,-0.99824974,0
47,0.0,2023.0,7.0,4.0,160.338,159.94,-0.13052619,0.99144486,-0.0594973,-0.99822847,0
48,0.0,2023.0,7.0,4.0,155.905,153.775,-0.0,1.0,-0.05985529,-0.99820706,0
1,0.0,2023.0,7.0,5.0,136.255,142.87,0.13052619,0.99144486,-0.06021328,-0.99818553,0
2,0.0,2023.0,7.0,5.0,114.69833333,102.93,0.25881905,0.96592583,-0.06057125,-0.99816388,0
3,0.0,2023.0,7.0,5.0,124.98666667,138.75,0.38268343,0.92387953,-0.06092922,-0.99814209,0
4,0.0,2023.0,7.0,5.0,139.76,149.61,0.5,0.8660254,-0.06128718,-0.99812017,0
5,0.0,2023.0,7.0,5.0,105.51833333,88.905,0.60876143,0.79335334,-0.06164513,-0.99809813,0
6,0.0,2023.0,7.0,5.0,118.11428571,125.72,0.70710678,0.70710678,-0.06200307,-0.99807596,0
7,0.0,2023.0,7.0,5.0,107.05333333,92.33,0.79335334,0.60876143,-0.06236101,-0.99805366,0
8,0.0,2023.0,7.0,5.0,48.84166667,56.645,0.8660254,0.5,-0.06271894,-0.99803123,0
9,0.0,2023.0,7.0,5.0,97.47714286,90.33,0.92387953,0.38268343,-0.06307685,-0.99800867,0
10,0.0,2023.0,7.0,5.0,76.985,78.74,0.96592583,0.25881905,-0.06343477,-0.99798599,0
11,0.0,2023.0,7.0,5.0,52.52666667,52.36,0.99144486,0.13052619,-0.06379267,-0.99796317,0
12,0.0,2023.0,7.0,5.0,82.595,81.14,1.0,0.0,-0.06415056,-0.99794023,0
13,0.0,2023.0,7.0,5.0,80.666,81.39,0.99144486,-0.13052619,-0.06450845,-0.99791716,0
14,0.0,2023.0,7.0,5.0,76.52166667,75.94,0.96592583,-0.25881905,-0.06486633,-0.99789396,0
15,0.0,2023.0,7.0,5.0,73.30333333,72.37,0.92387953,-0.38268343,-0.0652242,-0.99787063,0
16,0.0,2023.0,7.0,5.0,28.24666667,32.295,0.8660254,-0.5,-0.06558206,-0.99784718,0
17,0.0,2023.0,7.0,5.0,22.89333333,32.3,0.79335334,-0.60876143,-0.06593991,-0.9978236,0
18,0.0,2023.0,7.0,5.0,45.915,52.03,0.70710678,-0.70710678,-0.06629776,-0.99779988,0
19,0.0,2023.0,7.0,5.0,80.865,85.235,0.60876143,-0.79335334,-0.06665559,-0.99777604,0
20,0.0,2023.0,7.0,5.0,136.19833333,147.295,0.5,-0.8660254,-0.06701342,-0.99775207,0
21,0.0,2023.0,7.0,5.0,146.02285714,155.9,0.38268343,-0.92387953,-0.06737124,-0.99772798,0
22,0.0,2023.0,7.0,5.0,103.93571429,91.45,0.25881905,-0.96592583,-0.06772905,-0.99770375,0
23,0.0,2023.0,7.0,5.0,83.50714286,83.83,0.13052619,-0.99144486,-0.06808685,-0.9976794,0
24,0.0,2023.0,7.0,5.0,87.93833333,88.275,0.0,-1.0,-0.06844464,-0.99765492,0
25,0.0,2023.0,7.0,5.0,88.592,87.89,-0.13052619,-0.99144486,-0.06880243,-0.99763031,0
26,0.0,2023.0,7.0,5.0,85.678,86.13,-0.25881905,-0.96592583,-0.0691602,-0.99760557,0
27,0.0,2023.0,7.0,5.0,96.85166667,97.94,-0.38268343,-0.92387953,-0.06951797,-0.9975807,0
28,0.0,2023.0,7.0,5.0,95.834,89.81,-0.5,-0.8660254,-0.06987573,-0.9975557,0
29,0.0,2023.0,7.0,5.0,115.656,106.3,-0.60876143,-0.79335334,-0.07023347,-0.99753058,0
30,0.0,2023.0,7.0,5.0,125.5275,137.2,-0.70710678,-0.70710678,-0.07059121,-0.99750533,0
31,0.0,2023.0,7.0,5.0,119.42,119.42,-0.79335334,-0.60876143,-0.07094894,-0.99747995,0
32,0.0,2023.0,7.0,5.0,84.51,85.06,-0.8660254,-0.5,-0.07130666,-0.99745444,0
33,0.0,2023.0,7.0,5.0,129.385,135.295,-0.92387953,-0.38268343,-0.07166438,-0.9974288,0
34,0.0,2023.0,7.0,5.0,140.21,139.27,-0.96592583,-0.25881905,-0.07202208,-0.99740304,0
35,0.0,2023.0,7.0,5.0,129.61857143,139.12,-0.99144486,-0.13052619,-0.07237977,-0.99737714,0
36,0.0,2023.0,7.0,5.0,85.57166667,86.08,-1.0,-0.0,-0.07273746,-0.99735112,0
37,0.0,2023.0,7.0,5.0,84.6275,85.3,-0.99144486,0.13052619,-0.07309513,-0.99732497,0
38,0.0,2023.0,7.0,5.0,92.77666667,93.93,-0.96592583,0.25881905,-0.0734528,-0.99729869,0
39,0.0,2023.0,7.0,5.0,96.47666667,96.73,-0.92387953,0.38268343,-0.07381045,-0.99727229,0
40,0.0,2023.0,7.0,5.0,97.77333333,97.24,-0.8660254,0.5,-0.0741681,-0.99724575,0
41,0.0,2023.0,7.0,5.0,100.78714286,98.23,-0.79335334,0.60876143,-0.07452573,-0.99721909,0
42,0.0,2023.0,7.0,5.0,125.575,139.135,-0.70710678,0.70710678,-0.07488336,-0.9971923,0
43,0.0,2023.0,7.0,5.0,111.24,113.915,-0.60876143,0.79335334,-0.07524098,-0.99716538,0
44,0.0,2023.0,7.0,5.0,189.554,200.04,-0.5,0.8660254,-0.07559859,-0.99713833,0
45,0.0,2023.0,7.0,5.0,152.10333333,146.575,-0.38268343,0.92387953,-0.07595618,-0.99711116,0
46,0.0,2023.0,7.0,5.0,145.785,145.795,-0.25881905,0.96592583,-0.07631377,-0.99708385,0
47,0.0,2023.0,7.0,5.0,119.22,121.26,-0.13052619,0.99144486,-0.07667135,-0.99705642,0
48,0.0,2023.0,7.0,5.0,91.25833333,91.14,-0.0,1.0,-0.07702892,-0.99702886,0
1,0.0,2023.0,7.0,6.0,115.37,104.715,0.13052619,0.99144486,-0.07738648,-0.99700117,0
2,0.0,2023.0,7.0,6.0,149.48666667,152.28,0.25881905,0.96592583,-0.07774403,-0.99697335,0
3,0.0,2023.0,7.0,6.0,190.70166667,191.845,0.38268343,0.92387953,-0.07810157,-0.99694541,0
4,0.0,2023.0,7.0,6.0,165.355,157.38,0.5,0.8660254,-0.0784591,-0.99691733,0
5,0.0,2023.0,7.0,6.0,155.71,153.525,0.60876143,0.79335334,-0.07881661,-0.99688913,0
6,0.0,2023.0,7.0,6.0,146.82,149.33,0.70710678,0.70710678,-0.07917412,-0.9968608,0
7,0.0,2023.0,7.0,6.0,159.94666667,161.0,0.79335334,0.60876143,-0.07953162,-0.99683234,0
8,0.0,2023.0,7.0,6.0,112.83166667,95.915,0.8660254,0.5,-0.07988911,-0.99680376,0
9,0.0,2023.0,7.0,6.0,159.65333333,160.07,0.92387953,0.38268343,-0.08024659,-0.99677504,0
10,0.0,2023.0,7.0,6.0,158.68666667,159.4,0.96592583,0.25881905,-0.08060406,-0.9967462,0
11,0.0,2023.0,7.0,6.0,182.595,171.365,0.99144486,0.13052619,-0.08096151,-0.99671723,0
12,0.0,2023.0,7.0,6.0,161.89666667,159.37,1.0,0.0,-0.08131896,-0.99668813,0
13,0.0,2023.0,7.0,6.0,157.60333333,157.725,0.99144486,-0.13052619,-0.0816764,-0.9966589,0
14,0.0,2023.0,7.0,6.0,146.71333333,151.725,0.96592583,-0.25881905,-0.08203382,-0.99662955,0
15,0.0,2023.0,7.0,6.0,104.22333333,101.62,0.92387953,-0.38268343,-0.08239124,-0.99660006,0
16,0.0,2023.0,7.0,6.0,99.23833333,99.245,0.8660254,-0.5,-0.08274864,-0.99657045,0
17,0.0,2023.0,7.0,6.0,120.13,116.365,0.79335334,-0.60876143,-0.08310604,-0.99654071,0
18,0.0,2023.0,7.0,6.0,157.06833333,155.625,0.70710678,-0.70710678,-0.08346342,-0.99651084,0
19,0.0,2023.0,7.0,6.0,140.115,154.67,0.60876143,-0.79335334,-0.08382079,-0.99648085,0
20,0.0,2023.0,7.0,6.0,150.64833333,157.405,0.5,-0.8660254,-0.08417815,-0.99645072,0
21,0.0,2023.0,7.0,6.0,135.10333333,158.815,0.38268343,-0.92387953,-0.0845355,-0.99642047,0
22,0.0,2023.0,7.0,6.0,111.39714286,100.14,0.25881905,-0.96592583,-0.08489284,-0.99639009,0
23,0.0,2023.0,7.0,6.0,103.07142857,99.14,0.13052619,-0.99144486,-0.08525017,-0.99635958,0
25,0.0,2023.0,7.0,6.0,73.76833333,86.345,-0.13052619,-0.99144486,-0.0859648,-0.99629817,0
26,0.0,2023.0,7.0,6.0,86.59428571,87.23,-0.25881905,-0.96592583,-0.08632209,-0.99626728,0
27,0.0,2023.0,7.0,6.0,85.10857143,84.29,-0.38268343,-0.92387953,-0.08667938,-0.99623626,0
28,0.0,2023.0,7.0,6.0,92.04714286,92.63,-0.5,-0.8660254,-0.08703665,-0.99620511,0
29,0.0,2023.0,7.0,6.0,114.1725,120.8,-0.60876143,-0.79335334,-0.08739392,-0.99617383,0
30,0.0,2023.0,7.0,6.0,162.57857143,148.55,-0.70710678,-0.70710678,-0.08775117,-0.99614243,0
31,0.0,2023.0,7.0,6.0,170.06,162.58,-0.79335334,-0.60876143,-0.08810841,-0.99611089,0
32,0.0,2023.0,7.0,6.0,140.58666667,161.45,-0.8660254,-0.5,-0.08846564,-0.99607923,0
33,0.0,2023.0,7.0,6.0,117.605,117.605,-0.92387953,-0.38268343,-0.08882285,-0.99604744,0
34,0.0,2023.0,7.0,6.0,119.194,118.31,-0.96592583,-0.25881905,-0.08918006,-0.99601552,0
35,0.0,2023.0,7.0,6.0,129.03833333,130.24,-0.99144486,-0.13052619,-0.08953726,-0.99598347,0
36,0.0,2023.0,7.0,6.0,106.484,116.91,-1.0,-0.0,-0.08989444,-0.9959513,0
37,0.0,2023.0,7.0,6.0,112.1975,113.1,-0.99144486,0.13052619,-0.09025161,-0.995919,0
38,0.0,2023.0,7.0,6.0,125.10833333,118.89,-0.96592583,0.25881905,-0.09060877,-0.99588657,0
39,0.0,2023.0,7.0,6.0,109.41857143,109.49,-0.92387953,0.38268343,-0.09096592,-0.99585401,0
40,0.0,2023.0,7.0,6.0,104.686,107.59,-0.8660254,0.5,-0.09132305,-0.99582132,0
41,0.0,2023.0,7.0,6.0,94.15166667,88.64,-0.79335334,0.60876143,-0.09168018,-0.9957885,0
42,0.0,2023.0,7.0,6.0,110.55333333,100.605,-0.70710678,0.70710678,-0.09203729,-0.99575556,0
